id,parent_id,name,slug,description,icon_emoji,service_count,is_popular,display_order,created_at
exhibition-stage-design,space-architecture,전시·무대 디자인,exhibition-stage-design,,,0,false,2,2025-10-24 05:42:09.720473+00
experience-group-recruitment,viral-sponsorship,체험단 모집,experience-group-recruitment,,,0,false,1,2025-10-24 05:42:09.720473+00
fashion-startup,industry-startup,패션 창업,fashion-startup,,,0,false,2,2025-10-24 05:42:09.720473+00
fashion-styling,beauty-fashion,패션 스타일링,fashion-styling,,,0,false,1,2025-10-24 05:42:09.720473+00
fashion-textile,design,패션·텍스타일,fashion-textile,,,0,false,13,2025-10-24 05:42:09.720473+00
file-conversion,it-etc,파일변환,file-conversion,,,0,false,3,2025-10-24 05:42:09.720473+00
finance-accounting,business,재무/회계,finance-accounting,,,0,false,5,2025-10-24 05:42:09.720473+00
financial-consulting,corporate-consulting,재무 자문,financial-consulting,,,0,false,7,2025-10-24 05:42:09.720473+00
financial-planning,finance-accounting,재무 설계,financial-planning,,,0,false,2,2025-10-24 05:42:09.720473+00
fitness-training,health-wellness,피트니스 트레이닝,fitness-training,,,0,true,0,2025-10-24 05:42:09.720473+00
flower-arrangement,gift-items,꽃꽂이,flower-arrangement,,,0,false,2,2025-10-24 05:42:09.720473+00
flower-delivery,delivery-service,꽃 배달,flower-delivery,,,0,false,5,2025-10-24 05:42:09.720473+00
flyer-poster-print,print-promotional,전단지·포스터·인쇄물,flyer-poster-print,,,0,false,1,2025-10-24 05:42:09.720473+00
font-design,calligraphy-font,폰트,font-design,,,0,false,2,2025-10-24 05:42:09.720473+00
food-delivery,delivery-service,음식 배달 대행,food-delivery,,,0,false,3,2025-10-24 05:42:09.720473+00
fortune-tarot,,운세/타로,fortune-tarot,운세와 타로 상담,star,16,false,16,2025-10-24 05:42:09.720473+00
fortune-telling,astrology-fortune,사주/운세,fortune-telling,,,0,false,1,2025-10-24 05:42:09.720473+00
franchise-startup,industry-startup,프랜차이즈 창업,franchise-startup,,,0,false,7,2025-10-24 05:42:09.720473+00
french-translation,document-translation,프랑스어 번역,french-translation,,,0,false,4,2025-10-24 05:42:09.720473+00
frontend-position,job-position,프론트엔드,frontend-position,,,0,false,1,2025-10-24 05:42:09.720473+00
fullstack-position,job-position,풀스택,fullstack-position,,,0,false,3,2025-10-24 05:42:09.720473+00
game-account,gaming,게임 계정,game-account,,,0,false,2,2025-10-24 05:42:09.720473+00
game-ar-vr,trend-tech,게임·AR·VR,game-ar-vr,,,0,false,0,2025-10-24 05:42:09.720473+00
game-coaching,gaming,게임 코칭,game-coaching,,,0,false,0,2025-10-24 05:42:09.720473+00
game-leveling,gaming,레벨링 대행,game-leveling,,,0,false,1,2025-10-24 05:42:09.720473+00
game-web3,design,게임·웹3.0,game-web3,,,0,false,9,2025-10-24 05:42:09.720473+00
gaming,hobby-handmade,게임,gaming,,,0,false,2,2025-10-24 05:42:09.720473+00
general-management-consulting,corporate-consulting,일반 경영 자문,general-management-consulting,,,0,false,1,2025-10-24 05:42:09.720473+00
general-program,program,일반 프로그램,general-program,,,0,false,4,2025-10-24 05:42:09.720473+00
german-translation,document-translation,독일어 번역,german-translation,,,0,false,5,2025-10-24 05:42:09.720473+00
gift-delivery,delivery-service,선물 배달,gift-delivery,,,0,false,6,2025-10-24 05:42:09.720473+00
gift-items,hobby-handmade,선물/기념품,gift-items,,,0,false,1,2025-10-24 05:42:09.720473+00
gift-wrapping,gift-items,선물 포장,gift-wrapping,,,0,false,1,2025-10-24 05:42:09.720473+00
global-business,corporate-consulting,해외 사업·해외 진출,global-business,,,0,false,5,2025-10-24 05:42:09.720473+00
global-influencer-seeding,global-marketing,해외 인플루언서 시딩,global-influencer-seeding,,,0,false,3,2025-10-24 05:42:09.720473+00
global-marketing,marketing,해외 마케팅,global-marketing,,,0,false,5,2025-10-24 05:42:09.720473+00
global-marketing-etc,global-marketing,기타 해외 마케팅,global-marketing-etc,,,0,false,4,2025-10-24 05:42:09.720473+00
global-press-release,global-marketing,해외 언론홍보,global-press-release,,,0,false,0,2025-10-24 05:42:09.720473+00
global-store-channel-activation,global-marketing,해외 쇼핑몰·채널 활성화,global-store-channel-activation,,,0,false,2,2025-10-24 05:42:09.720473+00
global-store-channel-operation,global-marketing,해외 쇼핑몰·채널 운영,global-store-channel-operation,,,0,false,1,2025-10-24 05:42:09.720473+00
gnuboard,web-builder,그누보드,gnuboard,,,0,false,1,2025-10-24 05:42:09.720473+00
government-office,booking-agency,관공서 업무 대행,government-office,,,0,false,3,2025-10-24 05:42:09.720473+00
graphic-design,design,그래픽 디자인,graphic-design,,,0,false,7,2025-10-24 05:42:09.720473+00
hair-makeup,video-photo-etc,헤어·메이크업,hair-makeup,,,0,false,1,2025-10-24 05:42:09.720473+00
hair-styling,beauty-services,헤어 스타일링,hair-styling,,,0,false,1,2025-10-24 05:42:09.720473+00
handmade-craft,hobby-handmade,핸드메이드,handmade-craft,,,0,false,0,2025-10-24 05:42:09.720473+00
hardware-embedded,it-etc,하드웨어·임베디드,hardware-embedded,,,0,false,2,2025-10-24 05:42:09.720473+00
health-food-startup,industry-startup,건강기능식품 창업,health-food-startup,,,0,false,4,2025-10-24 05:42:09.720473+00
health-wellness,lifestyle,건강/웰니스,health-wellness,,,0,false,1,2025-10-24 05:42:09.720473+00
hobby-handmade,,취미/핸드메이드,hobby-handmade,취미 활동과 수제 작품,scissors,23,false,13,2025-10-24 05:42:09.720473+00
home-service,life-service,가정 서비스,home-service,,,0,false,0,2025-10-24 05:42:09.720473+00
homepage-modification-maintenance,web-maintenance,홈페이지 수정·유지보수,homepage-modification-maintenance,,,0,false,0,2025-10-24 05:42:09.720473+00
homepage-new-creation,web-creation,홈페이지 신규 제작,homepage-new-creation,,,0,true,0,2025-10-24 05:42:09.720473+00
hospital-booking,booking-agency,병원 예약/동행,hospital-booking,,,0,false,2,2025-10-24 05:42:09.720473+00
hospital-pharmacy-startup,industry-startup,병원·약국 창업,hospital-pharmacy-startup,,,0,false,6,2025-10-24 05:42:09.720473+00
housekeeping,home-service,파출부/가사도우미,housekeeping,,,0,true,1,2025-10-24 05:42:09.720473+00
hr-consulting,consulting,인사 컨설팅,hr-consulting,,,0,false,3,2025-10-24 05:42:09.720473+00
hr-corporate-culture,corporate-consulting,HR·기업문화,hr-corporate-culture,,,0,false,4,2025-10-24 05:42:09.720473+00
icon-button,web-mobile-design,아이콘·버튼,icon-button,,,0,false,3,2025-10-24 05:42:09.720473+00
illustration,character-illustration,일러스트,illustration,,,0,true,0,2025-10-24 05:42:09.720473+00
image-voice-recognition,ai-development,이미지·음성 인식,image-voice-recognition,,,0,false,5,2025-10-24 05:42:09.720473+00
image-voice-recognition-it,ai-it,이미지·음성 인식,image-voice-recognition-it,,,0,false,5,2025-10-24 05:42:09.720473+00
imweb,web-builder,아임웹,imweb,,,0,false,4,2025-10-24 05:42:09.720473+00
industrial-product-design,design,산업·제품 디자인,industrial-product-design,,,0,false,10,2025-10-24 05:42:09.720473+00
industry-marketing-package,industry-purpose,업종별 마케팅 패키지,industry-marketing-package,,,0,false,5,2025-10-24 05:42:09.720473+00
industry-purpose,marketing,업종·목적별,industry-purpose,,,0,false,3,2025-10-24 05:42:09.720473+00
industry-specialized-writing,content-writing,산업별 전문 글작성,industry-specialized-writing,,,0,false,4,2025-10-24 05:42:09.720473+00
industry-startup,business,업종별 창업,industry-startup,,,0,false,2,2025-10-24 05:42:09.720473+00
industry-video,video,업종별 영상,industry-video,,,0,false,2,2025-10-24 05:42:09.720473+00
influencer-marketing,viral-sponsorship,인플루언서 마케팅,influencer-marketing,,,0,true,0,2025-10-24 05:42:09.720473+00
infographic,computer-graphics,인포그래픽,infographic,,,0,false,1,2025-10-24 05:42:09.720473+00
information-security,security-quality,정보 보안,information-security,,,0,false,0,2025-10-24 05:42:09.720473+00
instagram-management,channel-activation,인스타그램 관리,instagram-management,,,0,true,2,2025-10-24 05:42:09.720473+00
intellectual-property,tax-legal-labor,지식재산권 보호,intellectual-property,,,0,false,2,2025-10-24 05:42:09.720473+00
interior-consulting,space-architecture,인테리어 컨설팅,interior-consulting,,,0,false,1,2025-10-24 05:42:09.720473+00
interpretation,translation,통역,interpretation,,,0,false,3,2025-10-24 05:42:09.720473+00
interpretation-companion,booking-agency,통역 동행,interpretation-companion,,,0,false,4,2025-10-24 05:42:09.720473+00
interview-coaching,job-preparation,면접 코칭,interview-coaching,,,0,false,1,2025-10-24 05:42:09.720473+00
intro-logo,computer-graphics,인트로·로고,intro-logo,,,0,false,3,2025-10-24 05:42:09.720473+00
investment-consulting,finance-accounting,투자 컨설팅,investment-consulting,,,0,false,3,2025-10-24 05:42:09.720473+00
it-consulting,corporate-consulting,IT 컨설팅,it-consulting,,,0,false,6,2025-10-24 05:42:09.720473+00
it-etc,it-programming,기타,it-etc,,,0,false,10,2025-10-24 05:42:09.720473+00
it-programming,,IT/프로그래밍,it-programming,"웹, 앱, 소프트웨어 개발",code,66,false,999,2025-10-24 05:42:09.720473+00
japanese-interpretation,interpretation,일본어 통역,japanese-interpretation,,,0,false,2,2025-10-24 05:42:09.720473+00
japanese-translation,document-translation,일본어 번역,japanese-translation,,,0,true,2,2025-10-24 05:42:09.720473+00
jewelry-making,handmade-craft,액세서리,jewelry-making,,,0,false,1,2025-10-24 05:42:09.720473+00
jingle-production,music-production,징글/CM송,jingle-production,,,0,false,3,2025-10-24 05:42:09.720473+00
job-position,it-programming,직무직군,job-position,,,0,false,9,2025-10-24 05:42:09.720473+00
job-preparation,career-admission,취업 준비,job-preparation,,,0,false,0,2025-10-24 05:42:09.720473+00
job-skills,,직무역량,job-skills,직무 능력 향상 서비스,chart-line,16,false,21,2025-10-24 05:42:09.720473+00
keyword-competitor-analysis,seo-optimization,키워드·경쟁사 분석,keyword-competitor-analysis,,,0,false,2,2025-10-24 05:42:09.720473+00
keyword-search-ads,performance-ads,키워드·검색 광고,keyword-search-ads,,,0,true,1,2025-10-24 05:42:09.720473+00
knitting,handmade-craft,뜨개질,knitting,,,0,false,3,2025-10-24 05:42:09.720473+00
labor-service,tax-legal-labor,노무,labor-service,,,0,false,3,2025-10-24 05:42:09.720473+00
landing-page,web-creation,랜딩페이지,landing-page,,,0,false,2,2025-10-24 05:42:09.720473+00
language-lesson,online-lessons,외국어 레슨,language-lesson,,,0,true,0,2025-10-24 05:42:09.720473+00
laundry-service,daily-service,세탁 서비스,laundry-service,,,0,false,0,2025-10-24 05:42:09.720473+00
legal-administration,legal-service,법무·행정,legal-administration,,,0,false,2,2025-10-24 05:42:09.720473+00
legal-consulting,legal-services,법률 자문,legal-consulting,,,0,false,0,2025-10-24 05:42:09.720473+00
legal-service,tax-legal-labor,법무,legal-service,,,0,false,0,2025-10-24 05:42:09.720473+00
legal-services,business,법률 서비스,legal-services,,,0,false,6,2025-10-24 05:42:09.720473+00
legal-translation,professional-translation,법률 번역,legal-translation,,,0,false,0,2025-10-24 05:42:09.720473+00
life-coaching,coaching-counseling,라이프 코칭,life-coaching,,,0,false,0,2025-10-24 05:42:09.720473+00
life-service,,생활 서비스,life-service,일상 생활 편의 서비스,home,35,false,88,2025-10-24 05:42:09.720473+00
lifestyle,,라이프스타일,lifestyle,삶의 질을 높이는 서비스,book,20,false,11,2025-10-24 05:42:09.720473+00
linkedin-marketing,channel-activation,링크드인 마케팅,linkedin-marketing,,,0,false,6,2025-10-24 05:42:09.720473+00
live-commerce,industry-purpose,라이브커머스,live-commerce,,,0,false,4,2025-10-24 05:42:09.720473+00
living-goods-rental,rental-service,생활용품 렌탈,living-goods-rental,,,0,false,1,2025-10-24 05:42:09.720473+00
logistics-production,corporate-consulting,물류·생산,logistics-production,,,0,false,3,2025-10-24 05:42:09.720473+00
logo-branding,design,로고·브랜딩,logo-branding,,,0,false,0,2025-10-24 05:42:09.720473+00
logo-design,logo-branding,로고 디자인,logo-design,,,0,true,0,2025-10-24 05:42:09.720473+00
lottie-web-animation,animation,로티·web 애니메이션,lottie-web-animation,,,0,false,3,2025-10-24 05:42:09.720473+00
makeup,beauty-services,메이크업,makeup,,,0,false,0,2025-10-24 05:42:09.720473+00
management-consulting,consulting,경영 컨설팅,management-consulting,,,0,false,1,2025-10-24 05:42:09.720473+00
map-activation,map-marketing,지도 활성화,map-activation,,,0,false,1,2025-10-24 05:42:09.720473+00
map-marketing,marketing,지도 마케팅,map-marketing,,,0,false,2,2025-10-24 05:42:09.720473+00
map-optimization-exposure,map-marketing,지도 최적화노출,map-optimization-exposure,,,0,true,2,2025-10-24 05:42:09.720473+00
map-setup,map-marketing,지도 세팅,map-setup,,,0,false,0,2025-10-24 05:42:09.720473+00
market-research,business-support,시장 조사,market-research,,,0,false,2,2025-10-24 05:42:09.720473+00
marketing,,마케팅,marketing,효과적인 마케팅 전략,bullhorn,48,false,90,2025-10-24 05:42:09.720473+00
marketing-consulting,analysis-strategy,마케팅 컨설팅,marketing-consulting,,,0,true,0,2025-10-24 05:42:09.720473+00
marketing-design,design,마케팅 디자인,marketing-design,,,0,false,4,2025-10-24 05:42:09.720473+00
marketing-etc,marketing,기타 마케팅,marketing-etc,,,0,false,9,2025-10-24 05:42:09.720473+00
marketing-material-keyword,marketing-etc,마케팅 자료·키워드,marketing-material-keyword,,,0,false,3,2025-10-24 05:42:09.720473+00
mc,entertainer,MC,mc,,,0,false,3,2025-10-24 05:42:09.720473+00
mc-hosting,event-services,사회/진행,mc-hosting,,,0,false,0,2025-10-24 05:42:09.720473+00
media-art,computer-graphics,미디어 아트,media-art,,,0,false,2,2025-10-24 05:42:09.720473+00
media-translation,translation,영상 번역,media-translation,,,0,false,1,2025-10-24 05:42:09.720473+00
medical-translation,professional-translation,의료 번역,medical-translation,,,0,false,1,2025-10-24 05:42:09.720473+00
medicine-delivery,delivery-service,약 배달,medicine-delivery,,,0,false,4,2025-10-24 05:42:09.720473+00
meditation,health-wellness,명상,meditation,,,0,false,3,2025-10-24 05:42:09.720473+00
menu-board,print-promotional,메뉴판,menu-board,,,0,false,3,2025-10-24 05:42:09.720473+00
message-marketing,industry-purpose,메시지 마케팅,message-marketing,,,0,false,8,2025-10-24 05:42:09.720473+00
metaverse,game-web3,메타버스,metaverse,,,0,false,1,2025-10-24 05:42:09.720473+00
metaverse-it,trend-tech,메타버스,metaverse-it,,,0,false,1,2025-10-24 05:42:09.720473+00
mixing-mastering,audio-production,믹싱/마스터링,mixing-mastering,,,0,false,0,2025-10-24 05:42:09.720473+00
mobile,it-programming,모바일,mobile,,,0,false,4,2025-10-24 05:42:09.720473+00
model,entertainer,모델,model,,,0,false,0,2025-10-24 05:42:09.720473+00
motion-graphics,computer-graphics,모션그래픽,motion-graphics,,,0,true,0,2025-10-24 05:42:09.720473+00
moving-service,home-service,이사 서비스,moving-service,,,0,true,8,2025-10-24 05:42:09.720473+00
music-arrangement,music-production,편곡,music-arrangement,,,0,false,1,2025-10-24 05:42:09.720473+00
music-audio,,음악/오디오,music-audio,음악 제작 및 오디오 서비스,music,10,false,65,2025-10-24 05:42:09.720473+00
music-composition,music-production,작곡,music-composition,,,0,false,0,2025-10-24 05:42:09.720473+00
music-lesson,online-lessons,음악 레슨,music-lesson,,,0,false,1,2025-10-24 05:42:09.720473+00
music-production,music-audio,음악 제작,music-production,,,0,false,0,2025-10-24 05:42:09.720473+00
music-source,audio,음악·음원,music-source,,,0,false,1,2025-10-24 05:42:09.720473+00
nail-art,beauty-services,네일아트,nail-art,,,0,false,2,2025-10-24 05:42:09.720473+00
naming-branding,business-copy,네이밍·브랜딩,naming-branding,,,0,true,0,2025-10-24 05:42:09.720473+00
naming-service,astrology-fortune,작명,naming-service,,,0,false,2,2025-10-24 05:42:09.720473+00
natural-language-processing,ai-development,자연어 처리,natural-language-processing,,,0,false,10,2025-10-24 05:42:09.720473+00
natural-language-processing-it,ai-it,자연어 처리,natural-language-processing-it,,,0,false,10,2025-10-24 05:42:09.720473+00
negotiation-skill,business-skills,협상 스킬,negotiation-skill,,,0,false,1,2025-10-24 05:42:09.720473+00
nft-art,game-web3,NFT아트,nft-art,,,0,false,2,2025-10-24 05:42:09.720473+00
notarized-translation,document-translation,번역공증대행,notarized-translation,,,0,false,8,2025-10-24 05:42:09.720473+00
notion-template,templates,노션 템플릿,notion-template,,,0,false,2,2025-10-24 05:42:09.720473+00
notion-web,web-builder,노션,notion-web,,,0,false,5,2025-10-24 05:42:09.720473+00
novel-writing,creative-writing,소설,novel-writing,,,0,false,0,2025-10-24 05:42:09.720473+00
office-skills,job-skills,오피스 스킬,office-skills,,,0,false,0,2025-10-24 05:42:09.720473+00
on-site-staff,video,현장 스탭,on-site-staff,,,0,false,10,2025-10-24 05:42:09.720473+00
online-lessons,lifestyle,온라인 레슨,online-lessons,,,0,false,0,2025-10-24 05:42:09.720473+00
online-store-startup,industry-startup,온라인 쇼핑몰 창업,online-store-startup,,,0,true,0,2025-10-24 05:42:09.720473+00
online-streaming,video,온라인 중계,online-streaming,,,0,false,7,2025-10-24 05:42:09.720473+00
operation-support,corporate-consulting,운영 지원,operation-support,,,0,false,8,2025-10-24 05:42:09.720473+00
organizing-consulting,home-service,정리정돈/수납 컨설팅,organizing-consulting,,,0,false,2,2025-10-24 05:42:09.720473+00
other-channel-management,channel-activation,기타 채널 관리,other-channel-management,,,0,false,7,2025-10-24 05:42:09.720473+00
other-consulting-customs,tax-legal-labor-etc,기타 자문(관세사 등),other-consulting-customs,,,0,false,0,2025-10-24 05:42:09.720473+00
other-consulting-support,business-etc,기타 자문·지원,other-consulting-support,,,0,false,0,2025-10-24 05:42:09.720473+00
other-copywriting,business-copy,기타 카피라이팅,other-copywriting,,,0,false,3,2025-10-24 05:42:09.720473+00
other-custom-order,custom-order-etc,기타 주문제작,other-custom-order,,,0,false,0,2025-10-24 05:42:09.720473+00
other-design,design-etc,기타 디자인,other-design,,,0,false,4,2025-10-24 05:42:09.720473+00
other-intellectual-property,intellectual-property,기타 지식재산권,other-intellectual-property,,,0,false,1,2025-10-24 05:42:09.720473+00
other-language-interpretation,interpretation,기타 언어 통역,other-language-interpretation,,,0,false,3,2025-10-24 05:42:09.720473+00
other-language-translation,document-translation,기타 언어 번역,other-language-translation,,,0,false,6,2025-10-24 05:42:09.720473+00
other-marketing,marketing-etc,기타 마케팅,other-marketing,,,0,false,5,2025-10-24 05:42:09.720473+00
other-programming,it-etc,기타 프로그래밍,other-programming,,,0,false,4,2025-10-24 05:42:09.720473+00
other-startup,industry-startup,기타 창업,other-startup,,,0,false,10,2025-10-24 05:42:09.720473+00
other-writing,writing-etc,기타 글쓰기,other-writing,,,0,false,0,2025-10-24 05:42:09.720473+00
outdoor-print-broadcast-ad,marketing-etc,옥외·인쇄·방송 광고,outdoor-print-broadcast-ad,,,0,false,0,2025-10-24 05:42:09.720473+00
package,package-cover,패키지,package,,,0,false,0,2025-10-24 05:42:09.720473+00
package-cover,design,패키지·커버,package-cover,,,0,false,5,2025-10-24 05:42:09.720473+00
package-delivery,delivery-service,택배 대행,package-delivery,,,0,true,2,2025-10-24 05:42:09.720473+00
party-equipment-rental,rental-service,파티/이벤트 용품 렌탈,party-equipment-rental,,,0,false,2,2025-10-24 05:42:09.720473+00
patent-trademark,legal-services,특허/상표,patent-trademark,,,0,false,1,2025-10-24 05:42:09.720473+00
pattern-sample-production,fashion-textile,패턴·샘플제작,pattern-sample-production,,,0,false,2,2025-10-24 05:42:09.720473+00
performance,entertainer,공연,performance,,,0,false,4,2025-10-24 05:42:09.720473+00
performance-ads,marketing,광고(퍼포먼스),performance-ads,,,0,false,6,2025-10-24 05:42:09.720473+00
personal-color,fashion-styling,퍼스널 컬러,personal-color,,,0,false,0,2025-10-24 05:42:09.720473+00
personal-legal-consulting,legal-service,개인 법률 자문,personal-legal-consulting,,,0,true,1,2025-10-24 05:42:09.720473+00
personal-org-goal-management,startup-consulting,개인·조직 목표 관리,personal-org-goal-management,,,0,false,1,2025-10-24 05:42:09.720473+00
personal-profile-photography,photography,개인·프로필 사진,personal-profile-photography,,,0,false,1,2025-10-24 05:42:09.720473+00
personal-tax-accounting,tax-accounting,개인 세무·회계,personal-tax-accounting,,,0,true,1,2025-10-24 05:42:09.720473+00
personalized-gift,gift-items,개인화 선물,personalized-gift,,,0,false,0,2025-10-24 05:42:09.720473+00
pest-control,home-service,해충방제/방역,pest-control,,,0,false,5,2025-10-24 05:42:09.720473+00
pet-care,daily-service,반려동물 케어,pet-care,,,0,true,1,2025-10-24 05:42:09.720473+00
pet-grooming,daily-service,반려동물 미용,pet-grooming,,,0,false,3,2025-10-24 05:42:09.720473+00
pet-startup,industry-startup,반려동물 창업,pet-startup,,,0,false,9,2025-10-24 05:42:09.720473+00
pet-walking,daily-service,반려동물 산책 대행,pet-walking,,,0,false,2,2025-10-24 05:42:09.720473+00
photo-retouching,photography,사진 보정,photo-retouching,,,0,true,3,2025-10-24 05:42:09.720473+00
photography,video-photo,사진,photography,,,0,false,4,2025-10-24 05:42:09.720473+00
photoshop-file-conversion,graphic-design,포토샵·파일변환,photoshop-file-conversion,,,0,false,1,2025-10-24 05:42:09.720473+00
pickup-service,errand-service,픽업 서비스,pickup-service,,,0,false,1,2025-10-24 05:42:09.720473+00
podcast-editing,audio-production,팟캐스트 편집,podcast-editing,,,0,false,3,2025-10-24 05:42:09.720473+00
poetry,creative-writing,시/수필,poetry,,,0,false,3,2025-10-24 05:42:09.720473+00
popular-post-management,seo-optimization,인기게시물 관리,popular-post-management,,,0,false,5,2025-10-24 05:42:09.720473+00
portal-optimization-exposure,seo-optimization,포털 최적화노출,portal-optimization-exposure,,,0,false,4,2025-10-24 05:42:09.720473+00
portal-qa,industry-purpose,포털질문·답변,portal-qa,,,0,false,3,2025-10-24 05:42:09.720473+00
portfolio-making,job-preparation,포트폴리오 제작,portfolio-making,,,0,false,2,2025-10-24 05:42:09.720473+00
postal-service,errand-service,우편 업무 대행,postal-service,,,0,false,4,2025-10-24 05:42:09.720473+00
poster-printing,printing-materials,포스터 인쇄,poster-printing,,,0,false,1,2025-10-24 05:42:09.720473+00
pottery,handmade-craft,도자기,pottery,,,0,false,2,2025-10-24 05:42:09.720473+00
ppt-infographic,graphic-design,PPT·인포그래픽,ppt-infographic,,,0,true,0,2025-10-24 05:42:09.720473+00
ppt-template,templates,PPT 템플릿,ppt-template,,,0,false,0,2025-10-24 05:42:09.720473+00
ppt-training,office-skills,PPT 교육,ppt-training,,,0,false,1,2025-10-24 05:42:09.720473+00
presentation,business-documents,프레젠테이션,presentation,,,0,false,3,2025-10-24 05:42:09.720473+00
presentation-skill,business-skills,프레젠테이션,presentation-skill,,,0,false,0,2025-10-24 05:42:09.720473+00
press-article-column,content-writing,보도자료·기사·칼럼,press-article-column,,,0,true,2,2025-10-24 05:42:09.720473+00
press-release,industry-purpose,언론홍보,press-release,,,0,false,1,2025-10-24 05:42:09.720473+00
print-promotional,design,인쇄·홍보물,print-promotional,,,0,false,1,2025-10-24 05:42:09.720473+00
printing-materials,custom-order,인쇄물,printing-materials,,,0,false,2,2025-10-24 05:42:09.720473+00
product-copywriting,business-copy,제품 카피라이팅,product-copywriting,,,0,true,1,2025-10-24 05:42:09.720473+00
product-drawing-sketch,industrial-product-design,제품 도면·스케치,product-drawing-sketch,,,0,false,1,2025-10-24 05:42:09.720473+00
product-mechanism-design,industrial-product-design,제품·기구 설계,product-mechanism-design,,,0,false,0,2025-10-24 05:42:09.720473+00
product-promo-photography,photography,제품·홍보 사진,product-promo-photography,,,0,true,0,2025-10-24 05:42:09.720473+00
product-video,video,제품 영상,product-video,,,0,false,3,2025-10-24 05:42:09.720473+00
professional-translation,translation,전문 분야 번역,professional-translation,,,0,false,2,2025-10-24 05:42:09.720473+00
program,it-programming,프로그램,program,,,0,false,3,2025-10-24 05:42:09.720473+00
program-modification-maintenance,program,프로그램 수정·유지보수,program-modification-maintenance,,,0,false,5,2025-10-24 05:42:09.720473+00
promotional-print-output,print-promotional,홍보물 인쇄·출력,promotional-print-output,,,0,false,4,2025-10-24 05:42:09.720473+00
prompt-engineering,ai-development,프롬프트 설계(엔지니어링),prompt-engineering,,,0,false,3,2025-10-24 05:42:09.720473+00
prompt-engineering-it,ai-it,프롬프트 설계(엔지니어링),prompt-engineering-it,,,0,false,3,2025-10-24 05:42:09.720473+00
proofreading,document-translation,감수,proofreading,,,0,false,7,2025-10-24 05:42:09.720473+00
proofreading-correction,proofreading-revision,교정·교열 첨삭,proofreading-correction,,,0,false,0,2025-10-24 05:42:09.720473+00
proofreading-revision,writing,교정·첨삭,proofreading-revision,,,0,false,4,2025-10-24 05:42:09.720473+00
proposal-writing,business-documents,제안서 작성,proposal-writing,,,0,false,1,2025-10-24 05:42:09.720473+00
prototype-3d-printing,3d-design,시제품·3D프린팅,prototype-3d-printing,,,0,false,6,2025-10-24 05:42:09.720473+00
psychological-counseling,coaching-counseling,심리 상담,psychological-counseling,,,0,false,3,2025-10-24 05:42:09.720473+00
publishing,web-maintenance,퍼블리싱,publishing,,,0,false,2,2025-10-24 05:42:09.720473+00
qa-test,security-quality,QA·테스트,qa-test,,,0,false,1,2025-10-24 05:42:09.720473+00
queue-waiting,booking-agency,줄서기 대행,queue-waiting,,,0,false,0,2025-10-24 05:42:09.720473+00
quick-delivery,delivery-service,퀵 서비스,quick-delivery,,,0,true,0,2025-10-24 05:42:09.720473+00
reels-shorts-tiktok-management,channel-activation,릴스·숏츠·틱톡 관리,reels-shorts-tiktok-management,,,0,true,4,2025-10-24 05:42:09.720473+00
relationship-counseling,coaching-counseling,연애 상담,relationship-counseling,,,0,false,2,2025-10-24 05:42:09.720473+00
rental-service,life-service,렌탈 서비스,rental-service,,,0,false,4,2025-10-24 05:42:09.720473+00
repair-service,home-service,일반 수리 서비스,repair-service,,,0,false,7,2025-10-24 05:42:09.720473+00
report-writing,business-documents,보고서 작성,report-writing,,,0,false,2,2025-10-24 05:42:09.720473+00
research-paper,academic-documents,연구 보고서,research-paper,,,0,false,0,2025-10-24 05:42:09.720473+00
restaurant-booking,booking-agency,레스토랑 예약 대행,restaurant-booking,,,0,false,1,2025-10-24 05:42:09.720473+00
resume-writing,job-preparation,이력서 작성,resume-writing,,,0,false,0,2025-10-24 05:42:09.720473+00
return-exchange,errand-service,반품/교환 대행,return-exchange,,,0,false,3,2025-10-24 05:42:09.720473+00
revenue-automation,program,수익 자동화,revenue-automation,,,0,true,1,2025-10-24 05:42:09.720473+00
rhymix,web-builder,라이믹스,rhymix,,,0,false,0,2025-10-24 05:42:09.720473+00
sales-consulting,corporate-consulting,세일즈,sales-consulting,,,0,true,0,2025-10-24 05:42:09.720473+00
scenario-writing,creative-writing,시나리오,scenario-writing,,,0,false,1,2025-10-24 05:42:09.720473+00
script-writing,content-writing,대본 작성,script-writing,,,0,false,1,2025-10-24 05:42:09.720473+00
search-optimization-seo,web-maintenance,검색최적화·SEO,search-optimization-seo,,,0,true,3,2025-10-24 05:42:09.720473+00
secondhand-trade,errand-service,중고 거래 대행,secondhand-trade,,,0,false,2,2025-10-24 05:42:09.720473+00
security-quality,it-programming,보안·품질관리,security-quality,,,0,false,5,2025-10-24 05:42:09.720473+00
seminar-conference,event-planning,세미나/컨퍼런스,seminar-conference,,,0,false,3,2025-10-24 05:42:09.720473+00
senior-care,daily-service,시니어 케어/간병,senior-care,,,0,false,5,2025-10-24 05:42:09.720473+00
seo-optimization,marketing,SEO 최적화 노출,seo-optimization,,,0,false,4,2025-10-24 05:42:09.720473+00
server-cloud,program,서버·클라우드,server-cloud,,,0,false,6,2025-10-24 05:42:09.720473+00
service-mvp-development,it-etc,서비스·MVP 개발,service-mvp-development,,,0,false,0,2025-10-24 05:42:09.720473+00
shopify,web-builder,쇼피파이,shopify,,,0,false,6,2025-10-24 05:42:09.720473+00
